Date,Units,Assets
2024-08-12,64052559,2293082.00
2024-08-14,64032977,2341686.00
2024-08-15,63984457,2364866.00
2024-08-18,63924288,2369673.00
2024-08-19,63921854,2351046.00
2024-08-20,63879698,2341830.00
2024-08-21,63901725,2317077.00
2024-08-22,63874040,2344816.00
2024-08-25,63860476,2399238.00
2024-08-26,63754976,2376148.00
2024-08-27,63742481,2364209.00
2024-08-28,63755327,2383812.00
2024-08-29,63765250,2396936.00
2024-09-01,63608939,2377066.00
2024-09-02,63577443,2413400.00
2024-09-03,63562513,2388044.00
2024-09-04,63596759,2380427.00
2024-09-05,63607287,2416441.00
2024-09-08,63620956,2394057.00
2024-09-09,63626536,2359908.00
2024-09-10,63641812,2369385.00
2024-09-11,63649017,2362015.00
2024-09-12,63782558,2393122.00
2024-09-15,63772858,2365973.00
2024-09-16,63762401,2328603.00
2024-09-17,63725073,2307485.00
2024-09-18,63699408,2332035.00
2024-09-19,63670974,2288972.00
2024-09-22,63655217,2305592.00
2024-09-23,63673848,2329826.00
2024-09-24,63598283,2376032.00
2024-09-25,63609660,2405081.00
2024-09-26,63572845,2450733.00
2024-09-29,63587668,2462115.00
2024-09-30,63544429,2484587.00
2024-10-01,63492241,2431753.00
2024-10-06,63670091,2401636.00
2024-10-07,63676105,2405683.00
2024-10-08,63695941,2445287.00
2024-10-09,63720930,2486391.00
2024-10-10,63749891,2454371.00
2024-10-13,63748399,2447301.00
2024-10-14,63748359,2473436.00
2024-10-15,63767015,2473523.00
2024-10-20,63785671,2548875.00
2024-10-21,63791397,2552932.00
2024-10-22,63764785,2505956.00
2024-10-27,63810248,2551772.00
2024-10-28,63794270,2558788.00
2024-10-29,63921382,2588177.00
2024-10-30,63987100,2634349.00
2024-10-31,64085918,2630727.00
2024-11-03,64088932,2650718.00
2024-11-04,64115541,2657589.00
2024-11-05,64113555,2672894.00
2024-11-06,64175907,2674210.00
2024-11-07,64189747,2726139.00
2024-11-10,64203603,2785152.00
2024-11-11,64246257,2774796.00
2024-11-12,64174880,2810218.00
2024-11-13,64155203,2806790.00
2024-11-14,64128608,2781899.00
2024-11-17,64156009,2827997.00
2024-11-18,64151292,2793147.00
2024-11-19,64227114,2788099.00
2024-11-20,64247292,2788332.00
2024-11-21,64289409,2824234.00
2024-11-24,64302741,2874976.00
2024-11-25,64320260,2873829.00
2024-11-26,64346178,2895578.00
2024-11-27,64164456,2851468.00
2024-11-28,64155917,2817728.00
2024-12-01,64073396,2883303.00
2024-12-02,64026999,2879294.00
2024-12-03,64001363,2905662.00
2024-12-04,63983768,2886308.00
2024-12-05,63928155,2886995.00
2024-12-08,63933633,2942226.00
2024-12-09,63958888,2974728.00
2024-12-10,63908646,2958970.00
2024-12-11,63902728,2920355.00
2024-12-12,63874825,2903111.00
2024-12-15,63842354,2878652.00
2024-12-16,63875989,2913384.00
2024-12-17,63881209,2905317.00
2024-12-18,63938116,2892560.00
2024-12-19,63959788,2887145.00
2024-12-22,63943300,2911338.00
2024-12-23,63941270,2895900.00
2024-12-24,63930831,2886477.00
2024-12-25,63931501,2874360.00
2024-12-26,63932556,2834770.00
2024-12-29,63948368,2826518.00
2024-12-30,63905377,2864878.00
2024-12-31,63838613,2925724.00
2025-01-01,63852016,2947409.00
2025-01-02,63884236,2931648.00
2025-01-05,64187638,2982158.00
2025-01-06,64185547,3023139.00
2025-01-07,64213632,3025104.00
2025-01-08,64240958,3005834.00
2025-01-09,64470244,3019142.00
2025-01-12,64579485,3039756.00
2025-01-13,64586095,3072361.00
2025-01-14,64638586,3108470.00
2025-01-15,64834477,3134747.00
2025-01-16,64975786,3163671.00
2025-01-19,65027378,3239664.00
2025-01-20,65040953,3213673.00
2025-01-21,65158055,3219459.00
2025-01-22,65234269,3179518.00
2025-01-23,64961142,3169454.00
2025-01-26,65048980,3163982.00
2025-01-27,65057754,3101303.00
2025-01-28,65049968,3098330.00
2025-01-29,64663810,3127142.00
2025-01-30,64668781,3118329.00
2025-02-02,64727658,3130230.00
2025-02-03,64742948,3125142.00
2025-02-04,64656506,3153944.00
2025-02-05,64705834,3222998.00
2025-02-06,64711326,3218094.00
2025-02-09,64769539,3219694.00
2025-02-10,64819328,3238374.00
2025-02-11,64483617,3179042.00
2025-02-12,64497555,3126196.00
2025-02-13,64090112,3148747.00
2025-02-16,64123721,3191438.00
2025-02-17,64119500,3160450.00
2025-02-18,64086494,3226755.00
2025-02-19,63882615,3217128.00
2025-02-20,63818633,3236881.00
2025-02-23,63828110,3192682.00
2025-02-24,63585355,3144296.00
2025-02-25,63608546,3149895.00
2025-02-26,63387723,3163047.00
2025-02-27,63196110,3171181.00
2025-03-02,63002394,3141929.00
2025-03-03,62873802,3261264.00
2025-03-04,62795376,3208216.00
2025-03-05,62623895,3221373.00
2025-03-06,62453010,3226947.00
2025-03-09,62288694,3270156.00
2025-03-10,62131252,3261269.00
2025-03-11,62112786,3191355.00
2025-03-12,61813581,3249540.00
2025-03-13,61585211,3236303.00
2025-03-16,61594620,3263899.00
2025-03-17,61591635,3244031.00
2025-03-18,60981388,3169203.00
2025-03-19,60972947,3154740.00
2025-03-20,60372243,3109171.00
2025-03-23,59955244,2879051.00
2025-03-24,59761696,3000635.00
2025-03-25,59890580,3061008.00
2025-03-26,59826318,2985932.00
2025-03-27,59832344,3025722.00
2025-03-30,59818271,3016635.00
2025-03-31,59804206,3014132.00
2025-04-01,59760271,3014308.00
2025-04-02,59552390,3053251.00
2025-04-03,59352618,3070311.00
2025-04-06,59262356,2960155.00
2025-04-07,59265690,2933652.00
2025-04-08,59372672,2996539.00
2025-04-09,59408339,2954377.00
2025-04-10,59369735,3017170.00
2025-04-14,59427155,3089618.00
2025-04-15,59447447,3126936.00
2025-04-16,59297361,3140981.00
2025-04-17,59274948,3158169.00
2025-04-20,59285909,3155196.00
2025-04-21,59294900,3121876.00
2025-04-22,59284460,3113027.00
2025-04-23,59283157,3168685.00
2025-04-24,59314434,3180440.00
2025-04-27,59331108,3156415.00
2025-04-28,59311850,3123955.00
2025-04-29,59322232,3179078.00
2025-05-04,59345519,3146499.00
2025-05-05,59374839,3224648.00
2025-05-06,59314316,3264067.00
2025-05-07,59337711,3337153.00
2025-05-08,59360288,3368103.00
2025-05-11,59379414,3373938.00
2025-05-12,59375900,3352363.00
2025-05-13,59417049,3342803.00
2025-05-14,59458936,3368349.00
2025-05-15,59422717,3351441.00
2025-05-18,59417728,3395129.00
2025-05-19,59436059,3379534.00
2025-05-20,59424057,3426985.00
2025-05-21,59415824,3415222.00
2025-05-22,59311289,3383709.00
2025-05-25,59292172,3392698.00
2025-05-26,59298050,3493248.00
2025-05-27,59235864,3496693.00
2025-05-28,59320634,3505256.00
2025-05-29,59193832,3535056.00
2025-06-03,59205092,3504349.00
2025-06-04,59248970,3434070.00
2025-06-05,59233610,3472274.00
2025-06-08,59224502,3490100.00
2025-06-09,59217250,3480790.00
2025-06-10,59201947,3475746.00
2025-06-11,59187659,3458335.00
2025-06-12,59004814,3355014.00
2025-06-15,58784366,3373047.00
2025-06-16,58806477,3425477.00
2025-06-17,58815919,3471316.00
2025-06-18,59008966,3549389.00
2025-06-19,59044834,3627715.00
2025-06-22,59001170,3745984.00
2025-06-23,58960965,3675627.00
2025-06-24,58965329,3779088.00
2025-06-25,59086551,3850671.00
2025-06-26,59164112,3794195.00
2025-06-29,59225646,3844337.00
2025-06-30,59231807,3889160.00
2025-07-01,59187210,3801594.00
2025-07-02,59167307,3871317.00
2025-07-03,59170799,3923616.00
2025-07-06,59128174,3901868.00
2025-07-07,59126669,3886987.00
2025-07-08,59163851,3902448.00
2025-07-09,59171442,3955611.00
2025-07-10,59155519,3973476.00
2025-07-13,59180890,3894103.00
2025-07-14,59145516,3808380.00
2025-07-15,59146857,3845137.00
2025-07-16,59183703,3857002.00
2025-07-17,59153134,3875122.00
2025-07-20,59169355,3816423.00
2025-07-21,59169998,3854334.00
2025-07-22,59139345,3871853.00
2025-07-23,59137096,3874663.00
2025-07-24,59161302,3835427.00
2025-07-27,59119945,3794909.00
2025-07-28,59020941,3824557.00
2025-07-29,58993225,3804473.00
2025-07-30,58974294,3817406.00
2025-07-31,58983242,3809138.00
2025-08-04,59130015,3792008.00
2025-08-05,59045707,3681500.00
2025-08-06,58996921,3675508.00
2025-08-07,59059790,3638083.00
2025-08-10,59404733,3855367.00
2025-08-11,59292224,3770393.00
2025-08-12,59354500,3679979.00
2025-08-13,59338556,3746636.00
2025-08-14,59311155,3760920.00
2025-08-17,59207596,3799351.00
2025-08-18,59148584,3750612.00
2025-08-19,59130575,3787313.00
2025-08-20,59118301,3776477.00
2025-08-21,59091983,3754114.00
2025-08-24,59088226,3792282.00
2025-08-25,59029673,3884743.00
2025-08-26,58984766,3958468.00
2025-08-27,58957894,3953127.00
2025-08-28,58969327,3920871.00
2025-08-31,58989918,3899234.00
2025-09-01,58997626,3845465.00
2025-09-02,59025651,3804203.00
2025-09-03,59010107,3820904.00
2025-09-04,58984470,3866432.00
2025-09-07,58928197,3882190.00
2025-09-08,58916793,3889687.00
2025-09-09,58901709,3916375.00
2025-09-10,58854120,3892611.00
2025-09-11,58846203,3819119.00
2025-09-14,58709990,3768007.00
2025-09-15,58704991,3765338.00
2025-09-16,58647742,3767531.00
2025-09-17,58498574,3644461.00
2025-09-18,58460831,3631002.00
2025-09-21,58416682,3592626.00
2025-09-25,58404845,3631029.00
2025-09-28,58371861,3770822.00
2025-09-29,58315363,3799829.00
2025-09-30,58272181,3910063.00
2025-10-05,58202106,3829699.00
2025-10-08,58205542,3788017.00
2025-10-09,58214280,3852039.00
2025-10-12,58257640,3860151.00
2025-10-15,58181507,3834743.00
2025-10-16,58071214,3713654.00
2025-10-19,57979404,3675314.00
2025-10-20,57747005,3761640.00
2025-10-21,57735881,3719345.00
2025-10-22,57766586,3746163.00
2025-10-23,57763591,3763876.00
2025-10-26,57749611,3763542.00
2025-10-27,57886257,3784025.00
2025-10-28,57834933,3773729.00
2025-10-29,57774471,3810226.00
2025-10-30,57746990,3836133.00
2025-11-02,57735209,3845165.00
2025-11-03,57687899,3920470.00
2025-11-04,57596625,3863582.00
2025-11-05,57594007,3831729.00
2025-11-06,57602303,3876635.00
2025-11-09,57623741,3901704.00
2025-11-10,57620330,3914725.00
2025-11-11,57760200,4010291.00
2025-11-12,57922206,4084095.00
2025-11-13,57946034,4070709.00
2025-11-16,57948552,4112609.00
2025-11-17,57915834,4079012.00
2025-11-18,57924204,4038476.00
2025-11-19,57863838,4075350.00
2025-11-20,57856928,4033206.00
2025-11-23,57883671,4020600.00
2025-11-24,57828855,4042237.00
2025-11-25,57787264,4020260.00
2025-11-26,57767287,4042555.00
2025-11-27,57772216,4064275.00
2025-11-30,57765273,4109999.00
2025-12-01,57704347,4146634.00
2025-12-02,57679581,4216377.00
2025-12-03,57524908,4161352.00
2025-12-04,57317720,4223170.00
2025-12-07,57320255,4274371.00
2025-12-08,57324403,4307929.00
2025-12-09,57349630,4261651.00
2025-12-10,57364876,4333343.00
2025-12-11,57358943,4347234.00
2025-12-14,57058198,4321017.00
2025-12-15,56816008,4273132.00
2025-12-16,56776563,4260513.00
2025-12-17,56767850,4256453.00
2025-12-18,56746073,4303622.00
2025-12-21,56716952,4274190.00
2025-12-22,56687857,4315647.00
2025-12-23,56564975,4255383.00
2025-12-24,56470298,4182755.00
2025-12-25,56468270,4056681.00
2025-12-28,56369168,3986991.00
2025-12-29,56324283,4029439.00
2025-12-30,56282176,4052879.00
2025-12-31,56277046,4018744.00
2026-01-01,56255213,4145447.00
2026-01-05,56232707,4129730.00
2026-01-06,56736458,4248426.00
2026-01-07,56693970,4282096.00
2026-01-08,56803020,4285220.00
2026-01-09,56826691,4323943.00
2026-01-12,56836399,4312178.00
2026-01-13,56829369,4296869.00
2026-01-14,56846602,4409591.00
2026-01-15,56823095,4468568.00
2026-01-16,56807701,4484968.00
2026-01-19,56822002,4451436.00
2026-01-20,56826794,4391575.00
2026-01-21,56828934,4337184.00
2026-01-22,56551632,4360696.00
2026-01-23,56550936,4336326.00
2026-01-26,56516357,4408276.00
2026-01-27,56477691,4408649.00
2026-01-28,56485841,4348845.00
2026-01-29,56492600,4277620.00
2026-01-30,56469398,4335720.00
2026-02-02,56452336,4384088.00
2026-02-03,56446456,4436127.00
2026-02-04,56368457,4509477.00
2026-02-05,56235512,4462850.00
2026-02-06,56227879,4439753.00
2026-02-09,56242348,4488702.00
2026-02-10,56250782,4613127.00
2026-02-11,56244931,4604773.00
2026-02-12,56241806,4708564.00
2026-02-13,56171256,4650418.00
2026-02-16,56102967,4620079.00
2026-02-17,56004371,4604119.00
2026-02-18,55987761,4620110.00
2026-02-19,56239775,4554859.00
2026-02-20,56216336,4497307.00
2026-02-23,56213778,4563434.00
2026-02-24,56205530,4489136.00
2026-02-25,56014793,4442533.00
2026-02-26,55998224,4307383.00
2026-02-27,55995187,4317229.00
2026-03-02,56042536,4488447.00
2026-03-04,56030411,4462822.00
2026-03-05,56220871,4409403.00
2026-03-06,56290049,4387809.00
2026-03-09,56328560,4312515.00
2026-03-10,56274580,4280807.00
2026-03-11,56271711,
2026-03-12,56231807,
2026-03-13,56089096,
2026-03-16,56096389,
2026-03-17,55919752,
2026-03-18,55911521,
2026-03-19,55809509,
2026-03-20,55803164,
2026-03-23,55812136,
2026-03-24,55815601,
2026-03-25,55834616,
2026-03-26,55838977,
2026-03-27,55818180,
2026-03-30,55828663,
2026-03-31,55790730,
2026-04-03,55751293,
2026-04-06,55791250,
2026-04-09,55982969,
2026-04-10,56046605,
2026-04-11,56046605,
2026-04-13,56071298,
2026-04-14,56050869,4356834.00
