Date,Units,Assets
2025-07-07,4966329,75488.00
2025-07-08,4992866,75093.00
2025-07-09,4993921,75808.00
2025-07-10,4993705,76054.00
2025-07-13,5019263,74837.00
2025-07-14,5046484,75445.00
2025-07-15,5064263,76470.00
2025-07-16,5067520,76013.00
2025-07-17,5087373,76819.00
2025-07-20,5086711,77521.00
2025-07-21,5076937,77931.00
2025-07-22,5091792,78668.00
2025-07-23,5092593,78935.00
2025-07-24,5100602,78498.00
2025-07-27,5125882,78221.00
2025-07-28,5124882,79231.00
2025-07-29,5122241,79446.00
2025-07-30,5121262,78816.00
2025-07-31,5085650,78319.00
2025-08-04,5084724,78101.00
2025-08-05,5085937,78018.00
2025-08-06,5078069,76273.00
2025-08-07,5089693,76600.00
2025-08-10,5112370,76839.00
2025-08-11,5129768,76741.00
2025-08-12,5124068,75375.00
2025-08-13,5127998,77279.00
2025-08-14,5139459,76989.00
2025-08-17,5139539,76990.00
2025-08-18,5142233,77648.00
2025-08-19,5152233,78314.00
2025-08-20,5154718,77991.00
2025-08-21,5163359,77554.00
2025-08-24,5162364,79862.00
2025-08-25,5163264,79927.00
2025-08-26,5164655,80414.00
2025-08-27,5172188,81152.00
2025-08-28,5176087,81368.00
2025-08-31,5197610,80719.00
2025-09-01,5197561,81030.00
2025-09-02,5194008,79988.00
2025-09-03,5196788,80550.00
2025-09-04,5209461,81059.00
2025-09-07,5207175,81753.00
2025-09-08,5209675,83459.00
2025-09-09,5191570,83688.00
2025-09-10,5198583,84477.00
2025-09-11,5194590,84776.00
2025-09-14,5196447,84338.00
2025-09-15,5198199,84315.00
2025-09-16,5234847,85433.00
2025-09-17,5213303,84299.00
2025-09-18,5193491,85693.00
2025-09-21,5197150,84817.00
2025-09-25,5193005,86100.00
2025-09-28,5200941,87064.00
2025-09-29,5200988,87169.00
2025-09-30,5252313,89079.00
2025-10-05,5262932,90628.00
2025-10-08,5313890,91346.00
2025-10-09,5314543,94174.00
2025-10-12,5329838,92633.00
2025-10-15,5363278,95305.00
2025-10-16,5395537,96850.00
2025-10-19,5413525,94953.00
2025-10-20,5429300,96207.00
2025-10-21,5445049,95452.00
2025-10-22,5450181,95160.00
2025-10-23,5457726,94364.00
2025-10-26,5475499,96533.00
2025-10-27,5478265,97239.00
2025-10-28,5517884,96729.00
2025-10-29,5528818,98966.00
2025-10-30,5546179,98667.00
2025-11-02,5562807,100186.00
2025-11-03,5572498,100639.00
2025-11-04,5585427,100426.00
2025-11-05,5590301,99060.00
2025-11-06,5592379,100663.00
2025-11-09,5606004,98722.00
2025-11-10,5610730,99871.00
2025-11-11,5663901,101610.00
2025-11-12,5650103,102493.00
2025-11-13,5646796,102998.00
2025-11-16,5644276,100920.00
2025-11-17,5648700,102072.00
2025-11-18,5669833,99789.00
2025-11-19,5693709,98615.00
2025-11-20,5698404,99152.00
2025-11-23,5690862,97541.00
2025-11-24,5698982,98535.00
2025-11-25,5707902,99260.00
2025-11-26,5704924,100977.00
2025-11-27,5700335,101979.00
2025-11-30,5692381,102747.00
2025-12-01,5703229,102772.00
2025-12-02,5700978,104613.00
2025-12-03,5714346,104801.00
2025-12-04,5742773,105667.00
2025-12-07,5755342,106877.00
2025-12-08,5763512,106510.00
2025-12-09,5771437,107695.00
2025-12-10,5762572,108740.00
2025-12-11,5765437,109543.00
2025-12-14,5795632,108610.00
2025-12-15,5810262,109465.00
2025-12-16,5816975,110057.00
2025-12-17,5822467,111442.00
2025-12-18,5832963,112285.00
2025-12-21,5843279,112834.00
2025-12-22,5851424,113342.00
2025-12-23,5877641,114673.00
2025-12-24,5904656,116322.00
2025-12-25,5930969,115120.00
2025-12-28,5934414,116077.00
2025-12-29,5939546,115346.00
2025-12-30,5953812,117647.00
2025-12-31,5942692,116061.00
2026-01-01,5994920,119719.00
2026-01-05,6026608,123967.00
2026-01-06,6035831,128563.00
2026-01-07,6064063,128922.00
2026-01-08,6119954,129927.00
2026-01-09,6193308,132227.00
2026-01-12,6194295,133983.00
2026-01-13,6214559,136969.00
2026-01-14,6255492,136557.00
2026-01-15,6292181,140064.00
2026-01-16,6337718,141331.00
2026-01-19,6352886,142178.00
2026-01-20,6377081,143165.00
2026-01-21,6397802,143951.00
2026-01-22,6411785,146638.00
2026-01-23,6433383,147260.00
2026-01-26,6444829,148747.00
2026-01-27,6474229,149814.00
2026-01-28,6500163,152689.00
2026-01-29,6554996,152535.00
2026-01-30,6590901,152382.00
2026-02-02,6587666,150858.00
2026-02-03,6591550,153979.00
2026-02-04,6611505,150676.00
2026-02-05,6784578,148514.00
2026-02-06,6790357,150610.00
2026-02-09,6759029,153430.00
2026-02-10,6777353,155811.00
2026-02-11,6796770,156054.00
2026-02-12,6795990,151347.00
2026-02-13,6788760,150575.00
2026-02-16,6781340,151156.00
2026-02-17,6771482,152900.00
2026-02-18,6765726,155950.00
2026-02-19,6770627,156131.00
2026-02-20,6758533,156055.00
2026-02-23,6761786,157279.00
2026-02-24,6764280,156120.00
2026-02-25,6770366,157276.00
2026-02-26,6764887,158501.00
2026-02-27,6777519,156357.00
2026-03-02,6788129,162711.00
2026-03-04,6796357,162705.00
2026-03-05,6806746,168739.00
2026-03-06,6824580,168635.00
2026-03-09,6852298,163907.00
2026-03-10,6842444,160182.00
2026-03-11,6866969,
2026-03-12,6795551,
2026-03-13,6792640,
2026-03-16,6792526,
2026-03-17,6790279,
2026-03-18,6834410,
2026-03-19,6855016,
2026-03-20,6863723,
2026-03-23,6881513,
2026-03-24,6917337,
2026-03-25,6909953,
2026-03-26,6932532,
2026-03-27,6940415,
2026-03-30,6938925,
2026-03-31,6916183,
2026-04-03,6929314,
2026-04-06,6930583,
2026-04-09,6936200,
2026-04-10,6905681,
2026-04-11,6905681,
2026-04-13,6915666,
2026-04-14,6939410,172028.00
