Date,Units,Assets
2024-10-31,3174172,308085.00
2024-11-03,3177803,308692.00
2024-11-04,3162900,304334.00
2024-11-05,3159318,306928.00
2024-11-06,3155493,306588.00
2024-11-07,3162977,308707.00
2024-11-10,3156557,312657.00
2024-11-11,3145356,309943.00
2024-11-12,3142689,313923.00
2024-11-13,3125957,313221.00
2024-11-14,3112174,312151.00
2024-11-17,3097750,312563.00
2024-11-18,3083368,310803.00
2024-11-19,3071534,309303.00
2024-11-20,3067415,310116.00
2024-11-21,3066296,308776.00
2024-11-24,3066572,310030.00
2024-11-25,3069284,312760.00
2024-11-26,3077907,321333.00
2024-11-27,3084123,320749.00
2024-11-28,3098518,323795.00
2024-12-01,3104278,331847.00
2024-12-02,3108563,331062.00
2024-12-03,3118869,335902.00
2024-12-04,3117107,335089.00
2024-12-05,3120527,336705.00
2024-12-08,3122692,342872.00
2024-12-09,3125851,347907.00
2024-12-10,3128468,347573.00
2024-12-11,3134483,343539.00
2024-12-12,3133715,340635.00
2024-12-15,3118036,332071.00
2024-12-16,3118871,339021.00
2024-12-17,3118131,340500.00
2024-12-18,3117706,341389.00
2024-12-19,3112244,337056.00
2024-12-22,3110302,340267.00
2024-12-23,3109902,339601.00
2024-12-24,3109894,339600.00
2024-12-25,3110650,335950.00
2024-12-26,3110481,332199.00
2024-12-29,3110243,331863.00
2024-12-30,3108894,330475.00
2024-12-31,3095266,335836.00
2025-01-01,3092431,337075.00
2025-01-02,3092638,338025.00
2025-01-05,3093331,343978.00
2025-01-06,3095626,347020.00
2025-01-07,3099201,345251.00
2025-01-08,3103001,337296.00
2025-01-09,3091657,335445.00
2025-01-12,3086297,330234.00
2025-01-13,3079622,330751.00
2025-01-14,3076650,335663.00
2025-01-15,3053079,343777.00
2025-01-16,3077132,347716.00
2025-01-19,3086560,354337.00
2025-01-20,3091289,350552.00
2025-01-21,3093791,352073.00
2025-01-22,3091680,348123.00
2025-01-23,3093845,346820.00
2025-01-26,3099846,344393.00
2025-01-27,3100569,338582.00
2025-01-28,3096794,337551.00
2025-01-29,3095891,341477.00
2025-01-30,3098980,342127.00
2025-02-02,3099467,340321.00
2025-02-03,3109819,335860.00
2025-02-04,3122654,345366.00
2025-02-05,3121001,355794.00
2025-02-06,3120670,352948.00
2025-02-09,3122028,350916.00
2025-02-10,3121458,354910.00
2025-02-11,3124938,349681.00
2025-02-12,3128628,341959.00
2025-02-13,3133656,346269.00
2025-02-16,3103665,346679.00
2025-02-17,3093597,343699.00
2025-02-18,3105513,346886.00
2025-02-19,3102598,344699.00
2025-02-20,3102603,339735.00
2025-02-23,3103726,334271.00
2025-02-24,3102327,332569.00
2025-02-25,3102274,331323.00
2025-02-26,3111324,332912.00
2025-02-27,3111503,333864.00
2025-03-02,3122201,331578.00
2025-03-03,3120762,330489.00
2025-03-04,3116381,323169.00
2025-03-05,3100681,318440.00
2025-03-06,3096455,313671.00
2025-03-09,3091443,319037.00
2025-03-10,3094830,313197.00
2025-03-11,3089973,312396.00
2025-03-12,3090078,317660.00
2025-03-13,3090526,316161.00
2025-03-16,3098154,320969.00
2025-03-17,3099990,320229.00
2025-03-18,3098502,312019.00
2025-03-19,3102502,306217.00
2025-03-20,3101816,302768.00
2025-03-23,3090781,287999.00
2025-03-24,3082613,291307.00
2025-03-25,3078595,293575.00
2025-03-26,3071446,289392.00
2025-03-27,3076262,292860.00
2025-03-30,3082264,292384.00
2025-03-31,3080469,290796.00
2025-04-01,3078083,297651.00
2025-04-02,3089122,300819.00
2025-04-03,3101275,304390.00
2025-04-06,3106228,294222.00
2025-04-07,3102943,297200.00
2025-04-08,3095324,302227.00
2025-04-09,3095173,296827.00
2025-04-10,3093581,303852.00
2025-04-14,3097003,308647.00
2025-04-15,3101553,311706.00
2025-04-16,3101563,313568.00
2025-04-17,3110953,317006.00
2025-04-20,3108758,315850.00
2025-04-21,3112929,312227.00
2025-04-22,3110916,312958.00
2025-04-23,3110322,320052.00
2025-04-24,3111879,320835.00
2025-04-27,3116335,321294.00
2025-04-28,3116345,317556.00
2025-04-29,3116500,315701.00
2025-05-04,3112992,313790.00
2025-05-05,3110605,314482.00
2025-05-06,3113342,317561.00
2025-05-07,3115593,319971.00
2025-05-08,3116146,326260.00
2025-05-11,3145446,330272.00
2025-05-12,3151145,329925.00
2025-05-13,3146224,328466.00
2025-05-14,3147603,333646.00
2025-05-15,3149421,336358.00
2025-05-18,3147361,340230.00
2025-05-19,3159903,337162.00
2025-05-20,3168572,334284.00
2025-05-21,3163077,323266.00
2025-05-22,3147425,316631.00
2025-05-25,3138449,316042.00
2025-05-26,3134849,328846.00
2025-05-27,3127791,324352.00
2025-05-28,3125636,325379.00
2025-05-29,3123524,324846.00
2025-06-03,3149415,322500.00
2025-06-04,3146732,319708.00
2025-06-05,3142796,322451.00
2025-06-08,3139485,320541.00
2025-06-09,3139445,320851.00
2025-06-10,3137448,317510.00
2025-06-11,3155534,322496.00
2025-06-12,3151927,315193.00
2025-06-15,3141089,319135.00
2025-06-16,3147723,337436.00
2025-06-17,3158474,342694.00
2025-06-18,3171902,344786.00
2025-06-19,3172676,353436.00
2025-06-22,3184754,365291.00
2025-06-23,3194020,359966.00
2025-06-24,3194355,383323.00
2025-06-25,3215514,378144.00
2025-06-26,3244175,381191.00
2025-06-29,3253644,396945.00
2025-06-30,3301751,407436.00
2025-07-01,3317747,416709.00
2025-07-02,3328976,427773.00
2025-07-03,3360724,436894.00
2025-07-06,3396675,439869.00
2025-07-07,3397685,434904.00
2025-07-08,3395036,426077.00
2025-07-09,3371431,431880.00
2025-07-10,3380990,432091.00
2025-07-13,3381570,423711.00
2025-07-14,3379555,422106.00
2025-07-15,3374934,425579.00
2025-07-16,3363047,422399.00
2025-07-17,3355791,422830.00
2025-07-20,3355840,422165.00
2025-07-21,3356358,425251.00
2025-07-22,3376771,430538.00
2025-07-23,3379921,434658.00
2025-07-24,3379613,427859.00
2025-07-27,3379878,423499.00
2025-07-28,3374943,422543.00
2025-07-29,3382180,422773.00
2025-07-30,3400467,416557.00
2025-07-31,3395798,416325.00
2025-08-04,3393804,408953.00
2025-08-05,3392084,391446.00
2025-08-06,3348219,387054.00
2025-08-07,3360137,388096.00
2025-08-10,3359635,393749.00
2025-08-11,3372056,390821.00
2025-08-12,3366258,384427.00
2025-08-13,3335839,390960.00
2025-08-14,3350457,397699.00
2025-08-17,3357917,402950.00
2025-08-18,3356271,403424.00
2025-08-19,3356771,404491.00
2025-08-20,3346782,402283.00
2025-08-21,3341278,398280.00
2025-08-24,3340818,413259.00
2025-08-25,3351605,408896.00
2025-08-26,3355213,404639.00
2025-08-27,3354408,403871.00
2025-08-28,3353563,403434.00
2025-08-31,3353509,401415.00
2025-09-01,3349062,401887.00
2025-09-02,3348693,391127.00
2025-09-03,3343891,390901.00
2025-09-04,3343333,399194.00
2025-09-07,3360519,407295.00
2025-09-08,3360796,411361.00
2025-09-09,3360287,414995.00
2025-09-10,3360941,415412.00
2025-09-11,3370069,408789.00
2025-09-14,3371301,403208.00
2025-09-15,3366663,394236.00
2025-09-16,3382304,395730.00
2025-09-17,3384438,386503.00
2025-09-18,3387268,389197.00
2025-09-21,3370008,381148.00
2025-09-25,3375036,381379.00
2025-09-28,3371568,396159.00
2025-09-29,3369406,397590.00
2025-09-30,3373637,420693.00
2025-10-05,3395933,429246.00
2025-10-08,3420950,435487.00
2025-10-09,3434004,462904.00
2025-10-12,3470280,472999.00
2025-10-15,3486325,469608.00
2025-10-16,3520831,473552.00
2025-10-19,3557583,466755.00
2025-10-20,3523418,463682.00
2025-10-21,3518168,454899.00
2025-10-22,3487349,456494.00
2025-10-23,3483539,459827.00
2025-10-26,3479446,468681.00
2025-10-27,3481100,470645.00
2025-10-28,3479993,465623.00
2025-10-29,3479109,469332.00
2025-10-30,3477572,464604.00
2025-11-02,3461556,463849.00
2025-11-03,3475393,468135.00
2025-11-04,3480464,463598.00
2025-11-05,3466894,462484.00
2025-11-06,3467983,456040.00
2025-11-09,3460824,454752.00
2025-11-10,3460590,459566.00
2025-11-11,3460691,458195.00
2025-11-12,3464320,461101.00
2025-11-13,3466435,464156.00
2025-11-16,3465633,464395.00
2025-11-17,3466049,459251.00
2025-11-18,3468170,449475.00
2025-11-19,3449102,445279.00
2025-11-20,3458435,443371.00
2025-11-23,3456720,439349.00
2025-11-24,3454626,448756.00
2025-11-25,3458895,444468.00
2025-11-26,3457334,442539.00
2025-11-27,3455043,449156.00
2025-11-30,3463479,454408.00
2025-12-01,3462453,449426.00
2025-12-02,3472283,450355.00
2025-12-03,3470734,455707.00
2025-12-04,3477544,449646.00
2025-12-07,3477004,452011.00
2025-12-08,3470233,452171.00
2025-12-09,3486969,453306.00
2025-12-10,3490123,447783.00
2025-12-11,3494135,458081.00
2025-12-14,3531627,461584.00
2025-12-15,3533851,456574.00
2025-12-16,3535020,462027.00
2025-12-17,3537704,468038.00
2025-12-18,3545309,474717.00
2025-12-21,3554973,473878.00
2025-12-22,3554506,474527.00
2025-12-23,3564950,472356.00
2025-12-24,3559989,478819.00
2025-12-25,3556527,468039.00
2025-12-28,3555396,471446.00
2025-12-29,3556359,465172.00
2025-12-30,3549607,477067.00
2025-12-31,3552013,478101.00
2026-01-01,3554126,485494.00
2026-01-05,3554208,510384.00
2026-01-06,3574897,527297.00
2026-01-07,3610706,533301.00
2026-01-08,3617775,534707.00
2026-01-09,3612180,536409.00
2026-01-12,3608060,538323.00
2026-01-13,3607923,538302.00
2026-01-14,3626042,535929.00
2026-01-15,3637466,536162.00
2026-01-16,3630722,545698.00
2026-01-19,3646267,536731.00
2026-01-20,3647267,527395.00
2026-01-21,3645958,521372.00
2026-01-22,3642557,524892.00
2026-01-23,3643297,528278.00
2026-01-26,3663657,534528.00
2026-01-27,3662730,529997.00
2026-01-28,3661876,523648.00
2026-01-29,3677732,514515.00
2026-01-30,3673977,508846.00
2026-02-02,3671682,516973.00
2026-02-03,3692181,530936.00
2026-02-04,3689559,525024.00
2026-02-05,3679470,525060.00
2026-02-06,3642642,514341.00
2026-02-09,3642691,513984.00
2026-02-10,3644438,522612.00
2026-02-11,3611368,522565.00
2026-02-12,3645714,533733.00
2026-02-13,3654297,535720.00
2026-02-16,3654436,537202.00
2026-02-17,3631767,526969.00
2026-02-18,3630170,523471.00
2026-02-19,3601615,521154.00
2026-02-20,3597405,528459.00
2026-02-23,3597872,515215.00
2026-02-24,3544305,494785.00
2026-02-25,3462641,474382.00
2026-02-26,3399001,468722.00
2026-02-27,3294829,452710.00
2026-03-02,3284141,474887.00
2026-03-04,3213711,468559.00
2026-03-05,3208712,481628.00
2026-03-06,3215299,484867.00
2026-03-09,3212048,472813.00
2026-03-10,3215317,468150.00
2026-03-11,3215845,
2026-03-12,3215747,
2026-03-13,3248074,
2026-03-16,3257239,
2026-03-17,3257899,
2026-03-18,3256332,
2026-03-19,3261437,
2026-03-20,3233194,
2026-03-23,3227812,
2026-03-24,3225052,
2026-03-25,3224770,
2026-03-26,3239147,
2026-03-27,3240073,
2026-03-30,3239588,
2026-03-31,3235876,
2026-04-03,3235451,
2026-04-06,3235451,
2026-04-09,3242550,
2026-04-10,3242576,
2026-04-11,3242576,
2026-04-13,3246451,
2026-04-14,3247757,457284.00
